seqnames	start	end	width	strand	score	group_name	feature	gene_name	motif_nm	tf_symbol	description	species
chr22	50729428	50729439	12	+	9.08276225979936	MA0822.1	intron	SHANK3	HES7			Homo sapiens
chr22	50676408	50676417	10	+	16.8676292591287	MA0823.1	intron	SHANK3	HEY1			Homo sapiens
chr22	50679325	50679334	10	+	14.1056603462392	MA0823.1	exon	SHANK3	HEY1			Homo sapiens
chr22	50703457	50703466	10	+	13.5930510142889	MA0823.1	intron	SHANK3	HEY1			Homo sapiens
chr22	50710938	50710947	10	+	13.3979242559954	MA0823.1	intron	SHANK3	HEY1			Homo sapiens
chr22	50688165	50688174	10	+	13.3636467201184	MA0824.1	intron	SHANK3	ID4			Homo sapiens
chr22	50695761	50695770	10	+	13.4982313780923	MA0824.1	intron	SHANK3	ID4			Homo sapiens
chr22	50702210	50702219	10	+	14.7500982982175	MA0824.1	intron	SHANK3	ID4			Homo sapiens
chr22	50702268	50702277	10	+	14.7500982982175	MA0824.1	intron	SHANK3	ID4			Homo sapiens
chr22	50706000	50706009	10	+	13.0100213636226	MA0824.1	exon	SHANK3	ID4			Homo sapiens
chr22	50706006	50706015	10	+	14.098312388437	MA0824.1	exon	SHANK3	ID4			Homo sapiens
chr22	50710893	50710902	10	+	13.4289336924339	MA0824.1	intron	SHANK3	ID4			Homo sapiens
chr22	50710951	50710960	10	+	13.1777300125946	MA0824.1	intron	SHANK3	ID4			Homo sapiens
chr22	50711063	50711072	10	+	13.1777300125946	MA0824.1	intron	SHANK3	ID4			Homo sapiens
chr22	50711119	50711128	10	+	13.4289336924339	MA0824.1	intron	SHANK3	ID4			Homo sapiens
chr22	50711343	50711352	10	+	13.1777300125946	MA0824.1	intron	SHANK3	ID4			Homo sapiens
chr22	50716843	50716852	10	+	13.4831403851466	MA0824.1	intron	SHANK3	ID4			Homo sapiens
chr22	50717865	50717874	10	+	14.647676621561	MA0824.1	intron	SHANK3	ID4			Homo sapiens
chr22	50728566	50728575	10	+	14.1941024220915	MA0824.1	intron	SHANK3	ID4			Homo sapiens
chr22	50729429	50729438	10	+	14.479967972589	MA0824.1	intron	SHANK3	ID4			Homo sapiens
chr22	50730143	50730152	10	+	13.4831403851466	MA0824.1	intron	SHANK3	ID4			Homo sapiens
chr22	50676408	50676417	10	+	13.1701142427635	MA0058.3	intron	SHANK3	MAX			Homo sapiens
chr22	50700043	50700052	10	+	13.6138877348811	MA0058.3	intron	SHANK3	MAX			Homo sapiens
chr22	50676408	50676417	10	+	13.9924808878853	MA0825.1	intron	SHANK3	MNT			Homo sapiens
chr22	50679325	50679334	10	+	12.8972954674048	MA0825.1	exon	SHANK3	MNT			Homo sapiens
chr22	50710938	50710947	10	+	12.9157783988495	MA0825.1	intron	SHANK3	MNT			Homo sapiens
chr22	50693141	50693150	10	+	10.1093577071751	MA0826.1	intron	SHANK3	OLIG1			Homo sapiens
chr22	50699434	50699443	10	+	9.2142747823179	MA0826.1	intron	SHANK3	OLIG1			Homo sapiens
chr22	50713471	50713480	10	+	9.4151685445774	MA0826.1	intron	SHANK3	OLIG1			Homo sapiens
chr22	50693141	50693150	10	+	11.1305905093066	MA0827.1	intron	SHANK3	OLIG3			Homo sapiens
chr22	50699434	50699443	10	+	11.1239332129844	MA0827.1	intron	SHANK3	OLIG3			Homo sapiens
chr22	50678450	50678459	10	+	11.2513039354053	MA0828.1	intron	SHANK3	SREBF2(var.2)			Homo sapiens
chr22	50698280	50698289	10	+	11.4965412312231	MA0828.1	intron	SHANK3	SREBF2(var.2)			Homo sapiens
chr22	50717535	50717544	10	+	10.6068907263403	MA0828.1	intron	SHANK3	SREBF2(var.2)			Homo sapiens
chr22	50679343	50679352	10	+	13.6046173636229	MA0522.2	exon	SHANK3	TCF3			Homo sapiens
chr22	50688788	50688797	10	+	13.1205417943007	MA0522.2	intron	SHANK3	TCF3			Homo sapiens
chr22	50695154	50695163	10	+	13.4019554410818	MA0522.2	intron	SHANK3	TCF3			Homo sapiens
chr22	50695761	50695770	10	+	13.1008356821743	MA0522.2	intron	SHANK3	TCF3			Homo sapiens
chr22	50700011	50700020	10	+	13.1205417943007	MA0522.2	intron	SHANK3	TCF3			Homo sapiens
chr22	50710893	50710902	10	+	13.5920248400094	MA0522.2	intron	SHANK3	TCF3			Homo sapiens
chr22	50710951	50710960	10	+	12.8652157781289	MA0522.2	intron	SHANK3	TCF3			Homo sapiens
chr22	50711063	50711072	10	+	12.8652157781289	MA0522.2	intron	SHANK3	TCF3			Homo sapiens
chr22	50711119	50711128	10	+	13.5920248400094	MA0522.2	intron	SHANK3	TCF3			Homo sapiens
chr22	50711343	50711352	10	+	12.8652157781289	MA0522.2	intron	SHANK3	TCF3			Homo sapiens
chr22	50715229	50715238	10	+	13.6046173636229	MA0522.2	intron	SHANK3	TCF3			Homo sapiens
chr22	50717238	50717247	10	+	12.8542769567011	MA0522.2	intron	SHANK3	TCF3			Homo sapiens
chr22	50717865	50717874	10	+	12.8660569602889	MA0522.2	intron	SHANK3	TCF3			Homo sapiens
chr22	50724884	50724893	10	+	13.1356906034821	MA0522.2	intron	SHANK3	TCF3			Homo sapiens
chr22	50725321	50725330	10	+	13.1356906034821	MA0522.2	intron	SHANK3	TCF3			Homo sapiens
chr22	50679343	50679352	10	+	13.221561973633	MA0830.1	exon	SHANK3	TCF4			Homo sapiens
chr22	50688788	50688797	10	+	13.3535008434466	MA0830.1	intron	SHANK3	TCF4			Homo sapiens
chr22	50693374	50693383	10	+	13.5369279004695	MA0830.1	intron	SHANK3	TCF4			Homo sapiens
chr22	50695761	50695770	10	+	13.2465432438083	MA0830.1	intron	SHANK3	TCF4			Homo sapiens
chr22	50700011	50700020	10	+	13.3535008434466	MA0830.1	intron	SHANK3	TCF4			Homo sapiens
chr22	50702210	50702219	10	+	13.3547271876352	MA0830.1	intron	SHANK3	TCF4			Homo sapiens
chr22	50702268	50702277	10	+	13.3547271876352	MA0830.1	intron	SHANK3	TCF4			Homo sapiens
chr22	50706006	50706015	10	+	13.6845881429227	MA0830.1	exon	SHANK3	TCF4			Homo sapiens
chr22	50710893	50710902	10	+	13.9065119248135	MA0830.1	intron	SHANK3	TCF4			Homo sapiens
chr22	50710951	50710960	10	+	13.3313698507522	MA0830.1	intron	SHANK3	TCF4			Homo sapiens
chr22	50711063	50711072	10	+	13.3313698507522	MA0830.1	intron	SHANK3	TCF4			Homo sapiens
chr22	50711119	50711128	10	+	13.9065119248135	MA0830.1	intron	SHANK3	TCF4			Homo sapiens
chr22	50711343	50711352	10	+	13.3313698507522	MA0830.1	intron	SHANK3	TCF4			Homo sapiens
chr22	50715229	50715238	10	+	13.221561973633	MA0830.1	intron	SHANK3	TCF4			Homo sapiens
chr22	50716843	50716852	10	+	13.6124177840958	MA0830.1	intron	SHANK3	TCF4			Homo sapiens
chr22	50717238	50717247	10	+	13.5119466302941	MA0830.1	intron	SHANK3	TCF4			Homo sapiens
chr22	50717865	50717874	10	+	13.7600780265489	MA0830.1	intron	SHANK3	TCF4			Homo sapiens
chr22	50719081	50719090	10	+	13.183709608299	MA0830.1	intron	SHANK3	TCF4			Homo sapiens
chr22	50726327	50726336	10	+	13.5369279004695	MA0830.1	intron	SHANK3	TCF4			Homo sapiens
chr22	50730143	50730152	10	+	13.6124177840958	MA0830.1	intron	SHANK3	TCF4			Homo sapiens
chr22	50683889	50683901	13	+	10.2275427152479	MA0833.1	intron	SHANK3	ATF4			Homo sapiens
chr22	50704166	50704179	14	+	7.52990197771369	MA0834.1	exon	SHANK3	ATF7			Homo sapiens
chr22	50692792	50692801	10	+	12.271626919286	MA0466.2	intron	SHANK3	CEBPB			Homo sapiens
chr22	50692792	50692801	10	+	12.739976706949	MA0836.1	intron	SHANK3	CEBPD			Homo sapiens
chr22	50692792	50692801	10	+	12.316484697712	MA0837.1	intron	SHANK3	CEBPE			Homo sapiens
chr22	50692792	50692801	10	+	12.3934417800717	MA0838.1	intron	SHANK3	CEBPG			Homo sapiens
chr22	50673585	50673598	14	+	10.4389092561658	MA0839.1	promoter	SHANK3	CREB3L1			Homo sapiens
chr22	50706492	50706505	14	+	11.6168311146321	MA0839.1	intron	SHANK3	CREB3L1			Homo sapiens
chr22	50722635	50722648	14	+	12.5585616379927	MA0839.1	intron	SHANK3	CREB3L1			Homo sapiens
chr22	50677697	50677707	11	+	9.88260655491361	MA0841.1	intron	SHANK3	NFE2			Homo sapiens
chr22	50685208	50685218	11	+	11.7120011566154	MA0841.1	intron	SHANK3	NFE2			Homo sapiens
chr22	50700483	50700493	11	+	6.55433187982018	MA0841.1	intron	SHANK3	NFE2			Homo sapiens
chr22	50708716	50708726	11	+	5.31408853365317	MA0841.1	intron	SHANK3	NFE2			Homo sapiens
chr22	50711638	50711648	11	+	13.3072257828938	MA0841.1	intron	SHANK3	NFE2			Homo sapiens
chr22	50705192	50705202	11	+	11.4980433605962	MA0842.1	intron	SHANK3	NRL			Homo sapiens
chr22	50708288	50708298	11	+	12.3062025030914	MA0842.1	intron	SHANK3	NRL			Homo sapiens
chr22	50714563	50714573	11	+	11.1618314425147	MA0842.1	intron	SHANK3	NRL			Homo sapiens
chr22	50727693	50727703	11	+	11.7475983680481	MA0842.1	intron	SHANK3	NRL			Homo sapiens
chr22	50701488	50701499	12	+	12.8783727009842	MA0843.1	intron	SHANK3	TEF			Homo sapiens
chr22	50733184	50733195	12	+	12.1523584945696	MA0843.1	exon	SHANK3	TEF			Homo sapiens
chr22	50733184	50733195	12	+	12.1523584945696	MA0843.1	exon	SHANK3	TEF			Homo sapiens
chr22	50733184	50733195	12	+	12.1523584945696	MA0843.1	UTR	SHANK3	TEF			Homo sapiens
chr22	50722634	50722647	14	+	15.2623221717665	MA0844.1	intron	SHANK3	XBP1			Homo sapiens
chr22	50689764	50689774	11	+	12.5707015952672	MA0845.1	intron	SHANK3	FOXB1			Homo sapiens
chr22	50689764	50689774	11	+	11.3056303029565	MA0032.2	intron	SHANK3	FOXC1			Homo sapiens
chr22	50702834	50702844	11	+	7.97259133264588	MA0032.2	intron	SHANK3	FOXC1			Homo sapiens
chr22	50689764	50689775	12	+	9.29314772735534	MA0846.1	intron	SHANK3	FOXC2			Homo sapiens
chr22	50693981	50693992	12	+	7.62881212525803	MA0846.1	intron	SHANK3	FOXC2			Homo sapiens
chr22	50695873	50695884	12	+	8.86526789977885	MA0846.1	intron	SHANK3	FOXC2			Homo sapiens
chr22	50708757	50708768	12	+	7.67716549160961	MA0846.1	intron	SHANK3	FOXC2			Homo sapiens
chr22	50723995	50724006	12	+	8.67731321816445	MA0846.1	intron	SHANK3	FOXC2			Homo sapiens
chr22	50678452	50678465	14	+	5.49550584279489	MA0855.1	intron	SHANK3	RXRB			Homo sapiens
chr22	50689894	50689907	14	+	10.0298407346979	MA0855.1	intron	SHANK3	RXRB			Homo sapiens
chr22	50700835	50700848	14	+	2.24366327375567	MA0855.1	intron	SHANK3	RXRB			Homo sapiens
chr22	50705094	50705107	14	+	9.51000019067324	MA0855.1	intron	SHANK3	RXRB			Homo sapiens
chr22	50706288	50706301	14	+	10.0182172591373	MA0855.1	intron	SHANK3	RXRB			Homo sapiens
chr22	50709374	50709387	14	+	10.0032312700144	MA0855.1	intron	SHANK3	RXRB			Homo sapiens
chr22	50710488	50710501	14	+	5.74824354625394	MA0855.1	intron	SHANK3	RXRB			Homo sapiens
chr22	50726895	50726908	14	+	6.71956141979584	MA0855.1	intron	SHANK3	RXRB			Homo sapiens
chr22	50678452	50678465	14	+	4.93446634990971	MA0856.1	intron	SHANK3	RXRG			Homo sapiens
chr22	50684723	50684736	14	+	3.35425413016951	MA0856.1	intron	SHANK3	RXRG			Homo sapiens
chr22	50689894	50689907	14	+	11.5442678597343	MA0856.1	intron	SHANK3	RXRG			Homo sapiens
chr22	50705094	50705107	14	+	10.1734639882815	MA0856.1	intron	SHANK3	RXRG			Homo sapiens
chr22	50706288	50706301	14	+	11.7061424088476	MA0856.1	intron	SHANK3	RXRG			Homo sapiens
chr22	50709374	50709387	14	+	6.52143068732556	MA0856.1	intron	SHANK3	RXRG			Homo sapiens
chr22	50710488	50710501	14	+	5.03810540486642	MA0856.1	intron	SHANK3	RXRG			Homo sapiens
chr22	50723510	50723523	14	+	3.52150453210767	MA0856.1	intron	SHANK3	RXRG			Homo sapiens
chr22	50726895	50726908	14	+	5.67922917294379	MA0856.1	intron	SHANK3	RXRG			Homo sapiens
chr22	50689317	50689334	18	+	8.12674424064434	MA0525.2	intron	SHANK3	TP63			Homo sapiens
chr22	50706863	50706880	18	+	2.46761411734588	MA0525.2	intron	SHANK3	TP63			Homo sapiens
chr22	50711370	50711387	18	+	0.708657261792322	MA0525.2	intron	SHANK3	TP63			Homo sapiens
chr22	50715328	50715345	18	+	1.20721228859623	MA0525.2	intron	SHANK3	TP63			Homo sapiens
chr22	50684157	50684174	18	+	13.5707015087881	MA0106.3	intron	SHANK3	TP53			Homo sapiens
chr22	50689317	50689334	18	+	12.4930993530174	MA0106.3	intron	SHANK3	TP53			Homo sapiens
chr22	50706453	50706470	18	+	10.6327224577489	MA0106.3	intron	SHANK3	TP53			Homo sapiens
chr22	50706863	50706880	18	+	10.2378705213246	MA0106.3	intron	SHANK3	TP53			Homo sapiens
chr22	50711370	50711387	18	+	8.32324246710257	MA0106.3	intron	SHANK3	TP53			Homo sapiens
chr22	50689317	50689334	18	+	15.9251248070464	MA0861.1	intron	SHANK3	TP73			Homo sapiens
chr22	50706453	50706470	18	+	11.834341465513	MA0861.1	intron	SHANK3	TP73			Homo sapiens
chr22	50706863	50706880	18	+	9.98825916376264	MA0861.1	intron	SHANK3	TP73			Homo sapiens
chr22	50724861	50724874	14	+	14.8035221750333	MA0863.1	intron	SHANK3	MTF1			Homo sapiens
chr22	50691074	50691089	16	+	6.13082885720919	MA0864.1	intron	SHANK3	E2F2			Homo sapiens
chr22	50677282	50677293	12	+	9.65194306371353	MA0865.1	intron	SHANK3	E2F8			Homo sapiens
chr22	50684958	50684969	12	+	7.08044763106891	MA0865.1	intron	SHANK3	E2F8			Homo sapiens
chr22	50693691	50693702	12	+	7.63934426913967	MA0865.1	intron	SHANK3	E2F8			Homo sapiens
chr22	50675784	50675798	15	+	3.26540930306037	MA0866.1	intron	SHANK3	SOX21			Homo sapiens
chr22	50700324	50700338	15	+	0.41007974631928	MA0866.1	intron	SHANK3	SOX21			Homo sapiens
chr22	50700928	50700942	15	+	-1.16833545425762	MA0866.1	intron	SHANK3	SOX21			Homo sapiens
chr22	50727430	50727444	15	+	2.39413786056174	MA0866.1	intron	SHANK3	SOX21			Homo sapiens
chr22	50675606	50675621	16	+	-8.17350593394498	MA0867.1	intron	SHANK3	SOX4			Homo sapiens
chr22	50675783	50675798	16	+	-7.12476052984239	MA0867.1	intron	SHANK3	SOX4			Homo sapiens
chr22	50700323	50700338	16	+	-9.89359923387449	MA0867.1	intron	SHANK3	SOX4			Homo sapiens
chr22	50700927	50700942	16	+	-9.95877193594952	MA0867.1	intron	SHANK3	SOX4			Homo sapiens
chr22	50724203	50724218	16	+	-9.52185691061606	MA0867.1	intron	SHANK3	SOX4			Homo sapiens
chr22	50675509	50675524	16	+	-3.72556545144498	MA0868.1	intron	SHANK3	SOX8			Homo sapiens
chr22	50675827	50675842	16	+	-8.15185242911422	MA0868.1	intron	SHANK3	SOX8			Homo sapiens
chr22	50690770	50690785	16	+	-10.6604980281199	MA0868.1	intron	SHANK3	SOX8			Homo sapiens
chr22	50695334	50695349	16	+	-10.2235344559777	MA0868.1	intron	SHANK3	SOX8			Homo sapiens
chr22	50724686	50724701	16	+	-9.84577329311244	MA0868.1	intron	SHANK3	SOX8			Homo sapiens
chr22	50698280	50698289	10	+	12.5378124602025	MA0871.1	intron	SHANK3	TFEC			Homo sapiens
chr22	50673299	50673311	13	+	17.1885500138279	MA0872.1	promoter	SHANK3	TFAP2A(var.3)			Homo sapiens
chr22	50674877	50674889	13	+	15.6580372635565	MA0872.1	promoter	SHANK3	TFAP2A(var.3)			Homo sapiens
chr22	50674877	50674889	13	+	15.6580372635565	MA0872.1	intron	SHANK3	TFAP2A(var.3)			Homo sapiens
chr22	50679087	50679099	13	+	15.9107837259265	MA0872.1	exon	SHANK3	TFAP2A(var.3)			Homo sapiens
chr22	50712702	50712714	13	+	15.9813983890444	MA0872.1	intron	SHANK3	TFAP2A(var.3)			Homo sapiens
chr22	50719553	50719565	13	+	15.3054705252917	MA0872.1	intron	SHANK3	TFAP2A(var.3)			Homo sapiens
chr22	50730767	50730779	13	+	16.2672170253342	MA0872.1	exon	SHANK3	TFAP2A(var.3)			Homo sapiens
chr22	50730767	50730779	13	+	16.2672170253342	MA0872.1	exon	SHANK3	TFAP2A(var.3)			Homo sapiens
chr22	50730767	50730779	13	+	16.2672170253342	MA0872.1	exon	SHANK3	TFAP2A(var.3)			Homo sapiens
chr22	50689103	50689115	13	+	9.1858770308799	MA0884.1	intron	SHANK3	DUXA			Homo sapiens
chr22	50713017	50713029	13	+	9.70420995489285	MA0884.1	intron	SHANK3	DUXA			Homo sapiens
chr22	50718911	50718920	10	+	10.0215170719999	MA0887.1	intron	SHANK3	EVX1			Homo sapiens
chr22	50718911	50718920	10	+	10.3232355100608	MA0888.1	intron	SHANK3	EVX2			Homo sapiens
chr22	50718911	50718920	10	+	9.55041055857392	MA0892.1	intron	SHANK3	GSX1			Homo sapiens
chr22	50690728	50690737	10	+	8.38892475009456	MA0893.1	intron	SHANK3	GSX2			Homo sapiens
chr22	50718911	50718920	10	+	8.71105256103576	MA0893.1	intron	SHANK3	GSX2			Homo sapiens
chr22	50693802	50693811	10	+	11.4555104617918	MA0894.1	intron	SHANK3	HESX1			Homo sapiens
chr22	50704720	50704729	10	+	10.9887376523194	MA0894.1	intron	SHANK3	HESX1			Homo sapiens
chr22	50690819	50690828	10	+	10.7242220233907	MA0895.1	intron	SHANK3	HMBOX1			Homo sapiens
chr22	50689043	50689053	11	+	8.29772300138202	MA0899.1	intron	SHANK3	HOXA10			Homo sapiens
chr22	50718976	50718986	11	+	8.80087067575326	MA0899.1	intron	SHANK3	HOXA10			Homo sapiens
chr22	50733189	50733199	11	+	9.08916447736671	MA0899.1	exon	SHANK3	HOXA10			Homo sapiens
chr22	50733189	50733199	11	+	9.08916447736671	MA0899.1	exon	SHANK3	HOXA10			Homo sapiens
chr22	50733189	50733199	11	+	9.08916447736671	MA0899.1	UTR	SHANK3	HOXA10			Homo sapiens
chr22	50718911	50718920	10	+	10.8361537227644	MA0900.1	intron	SHANK3	HOXA2			Homo sapiens
chr22	50707704	50707713	10	+	7.90477540780478	MA0901.1	intron	SHANK3	HOXB13			Homo sapiens
chr22	50718911	50718920	10	+	9.45500216119179	MA0902.1	intron	SHANK3	HOXB2			Homo sapiens
chr22	50718911	50718920	10	+	9.79551440363998	MA0903.1	intron	SHANK3	HOXB3			Homo sapiens
chr22	50691141	50691151	11	+	9.10470280720153	MA0906.1	intron	SHANK3	HOXC12			Homo sapiens
chr22	50718977	50718986	10	+	7.85884571261341	MA0909.1	intron	SHANK3	HOXD13			Homo sapiens
chr22	50732776	50732785	10	+	8.10203264479079	MA0909.1	exon	SHANK3	HOXD13			Homo sapiens
chr22	50732776	50732785	10	+	8.10203264479079	MA0909.1	exon	SHANK3	HOXD13			Homo sapiens
chr22	50732776	50732785	10	+	8.10203264479079	MA0909.1	UTR	SHANK3	HOXD13			Homo sapiens
chr22	50678974	50678986	13	+	16.8591856146321	MA1100.1	intron	SHANK3	ASCL1			Homo sapiens
chr22	50684224	50684236	13	+	15.1105775458486	MA1100.1	intron	SHANK3	ASCL1			Homo sapiens
chr22	50684497	50684509	13	+	18.5665739857522	MA1100.1	intron	SHANK3	ASCL1			Homo sapiens
chr22	50702987	50702999	13	+	14.5618413074265	MA1100.1	intron	SHANK3	ASCL1			Homo sapiens
chr22	50705411	50705423	13	+	16.3174045863637	MA1100.1	intron	SHANK3	ASCL1			Homo sapiens
chr22	50718214	50718226	13	+	15.3190793883574	MA1100.1	intron	SHANK3	ASCL1			Homo sapiens
chr22	50720698	50720710	13	+	15.4853421366971	MA1100.1	exon	SHANK3	ASCL1			Homo sapiens
chr22	50720698	50720710	13	+	15.4853421366971	MA1100.1	exon	SHANK3	ASCL1			Homo sapiens
chr22	50724193	50724205	13	+	14.4003650552252	MA1100.1	intron	SHANK3	ASCL1			Homo sapiens
chr22	50726823	50726835	13	+	14.3819743354014	MA1100.1	intron	SHANK3	ASCL1			Homo sapiens
chr22	50729053	50729065	13	+	15.6172381905144	MA1100.1	intron	SHANK3	ASCL1			Homo sapiens
chr22	50729531	50729543	13	+	16.7822129350448	MA1100.1	intron	SHANK3	ASCL1			Homo sapiens
chr22	50731291	50731303	13	+	13.9394300177784	MA1100.1	exon	SHANK3	ASCL1			Homo sapiens
chr22	50731291	50731303	13	+	13.9394300177784	MA1100.1	exon	SHANK3	ASCL1			Homo sapiens
chr22	50731291	50731303	13	+	13.9394300177784	MA1100.1	exon	SHANK3	ASCL1			Homo sapiens
chr22	50731821	50731833	13	+	13.9630239350915	MA1100.1	exon	SHANK3	ASCL1			Homo sapiens
chr22	50731821	50731833	13	+	13.9630239350915	MA1100.1	exon	SHANK3	ASCL1			Homo sapiens
chr22	50731821	50731833	13	+	13.9630239350915	MA1100.1	UTR	SHANK3	ASCL1			Homo sapiens
chr22	50678681	50678694	14	+	14.0279906214861	MA1101.1	exon	SHANK3	BACH2			Homo sapiens
chr22	50698778	50698791	14	+	10.844363716274	MA1101.1	exon	SHANK3	BACH2			Homo sapiens
chr22	50702002	50702015	14	+	11.2011866341219	MA1101.1	intron	SHANK3	BACH2			Homo sapiens
chr22	50711638	50711651	14	+	10.8434439027809	MA1101.1	intron	SHANK3	BACH2			Homo sapiens
chr22	50721878	50721891	14	+	10.9701359949467	MA1101.1	exon	SHANK3	BACH2			Homo sapiens
chr22	50721878	50721891	14	+	10.9701359949467	MA1101.1	exon	SHANK3	BACH2			Homo sapiens
chr22	50724101	50724114	14	+	10.4880651396632	MA1101.1	intron	SHANK3	BACH2			Homo sapiens
chr22	50730250	50730263	14	+	10.3884002446022	MA1101.1	intron	SHANK3	BACH2			Homo sapiens
chr22	50678444	50678455	12	+	12.4906850478727	MA0018.3	intron	SHANK3	CREB1			Homo sapiens
chr22	50687105	50687116	12	+	12.1271059211115	MA0018.3	intron	SHANK3	CREB1			Homo sapiens
chr22	50716507	50716518	12	+	12.155891703686	MA0018.3	intron	SHANK3	CREB1			Homo sapiens
chr22	50673812	50673825	14	+	15.8442441909155	MA1102.1	promoter	SHANK3	CTCFL			Homo sapiens
chr22	50697756	50697769	14	+	15.3720272596454	MA1102.1	intron	SHANK3	CTCFL			Homo sapiens
chr22	50714356	50714369	14	+	14.7213336935197	MA1102.1	intron	SHANK3	CTCFL			Homo sapiens
chr22	50732303	50732316	14	+	15.1508355068022	MA1102.1	exon	SHANK3	CTCFL			Homo sapiens
chr22	50732303	50732316	14	+	15.1508355068022	MA1102.1	exon	SHANK3	CTCFL			Homo sapiens
chr22	50732303	50732316	14	+	15.1508355068022	MA1102.1	UTR	SHANK3	CTCFL			Homo sapiens
chr22	50682121	50682134	14	+	8.76254878832227	MA0852.2	intron	SHANK3	FOXK1			Homo sapiens
chr22	50682559	50682572	14	+	8.76254878832227	MA0852.2	intron	SHANK3	FOXK1			Homo sapiens
chr22	50684250	50684263	14	+	8.74134298520548	MA0852.2	intron	SHANK3	FOXK1			Homo sapiens
chr22	50698257	50698270	14	+	8.75958744917547	MA0852.2	intron	SHANK3	FOXK1			Homo sapiens
chr22	50702399	50702412	14	+	9.44150137635037	MA0852.2	intron	SHANK3	FOXK1			Homo sapiens
chr22	50724991	50725004	14	+	10.3578690624766	MA0852.2	intron	SHANK3	FOXK1			Homo sapiens
chr22	50728055	50728068	14	+	8.8005636270769	MA0852.2	intron	SHANK3	FOXK1			Homo sapiens
chr22	50682122	50682132	11	+	8.93917749088622	MA1103.1	intron	SHANK3	FOXK2			Homo sapiens
chr22	50682560	50682570	11	+	8.93917749088622	MA1103.1	intron	SHANK3	FOXK2			Homo sapiens
chr22	50718116	50718126	11	+	8.82955967111383	MA1103.1	intron	SHANK3	FOXK2			Homo sapiens
chr22	50688526	50688537	12	+	9.25352230458635	MA0481.2	intron	SHANK3	FOXP1			Homo sapiens
chr22	50698258	50698269	12	+	8.73626697554631	MA0481.2	intron	SHANK3	FOXP1			Homo sapiens
chr22	50702400	50702411	12	+	8.73498065567367	MA0481.2	intron	SHANK3	FOXP1			Homo sapiens
chr22	50708438	50708449	12	+	8.7880754275951	MA0481.2	intron	SHANK3	FOXP1			Homo sapiens
chr22	50678746	50678756	11	+	13.4995374887418	MA0036.3	intron	SHANK3	GATA2			Homo sapiens
chr22	50688314	50688324	11	+	12.4364573215728	MA0036.3	intron	SHANK3	GATA2			Homo sapiens
chr22	50691573	50691583	11	+	12.6956739167845	MA0036.3	intron	SHANK3	GATA2			Homo sapiens
chr22	50708411	50708423	13	+	8.70349015791448	MA1104.1	intron	SHANK3	GATA6			Homo sapiens
chr22	50722370	50722384	15	+	12.8804175834189	MA1105.1	exon	SHANK3	GRHL2			Homo sapiens
chr22	50722370	50722384	15	+	12.8804175834189	MA1105.1	exon	SHANK3	GRHL2			Homo sapiens
chr22	50676409	50676418	10	+	13.3024960851257	MA1106.1	intron	SHANK3	HIF1A			Homo sapiens
chr22	50704920	50704929	10	+	13.4032879932277	MA1106.1	intron	SHANK3	HIF1A			Homo sapiens
chr22	50684749	50684759	11	+	11.7158807183285	MA0039.3	intron	SHANK3	KLF4			Homo sapiens
chr22	50692889	50692899	11	+	12.3020226392003	MA0039.3	intron	SHANK3	KLF4			Homo sapiens
chr22	50702074	50702084	11	+	12.4022579963315	MA0039.3	intron	SHANK3	KLF4			Homo sapiens
chr22	50705606	50705616	11	+	15.5042805092955	MA0039.3	exon	SHANK3	KLF4			Homo sapiens
chr22	50705606	50705616	11	+	15.5042805092955	MA0039.3	UTR	SHANK3	KLF4			Homo sapiens
chr22	50708220	50708230	11	+	14.3190839920101	MA0039.3	intron	SHANK3	KLF4			Homo sapiens
chr22	50710638	50710648	11	+	14.3190839920101	MA0039.3	intron	SHANK3	KLF4			Homo sapiens
